FIPS_CODE,fips,mean,_3_14_20,_6_14_20,_8_14_20,_11_2_20,newcases_all,newcases_p1,newcases_p2,newcases_p3,IncidenceRate,Population
08063,8063,7097,0,31,71,185,185,436.8042835,563.61843032,1606.3125264,2606.7352402,7097
08065,8065,8127,0,45,78,171,171,553.70985604,406.05389443,1144.3337025,2104.0974529,8127
08067,8067,56221,0,90,230,522,522,160.08253144,249.01727113,519.37887978,928.47868234,56221
08069,8069,356899,1,677,1765,5374,5373,189.40932869,304.84815032,1011.2104545,1505.4679335,356899
08071,8071,14506,0,9,20,134,134,62.043292431,75.830690749,785.88170412,923.7556873,14506
08073,8073,5701,0,4,8,43,43,70.163129276,70.163129276,613.92738116,754.25363971,5701
08075,8075,22409,0,634,661,1534,1534,2829.2204025,120.48730421,3895.7561694,6845.4638761,22409
08077,8077,154210,1,97,432,2426,2425,62.252772194,217.2362363,1293.0419558,1572.5309643,154210
08079,8079,769,0,2,19,21,21,260.07802341,2210.663199,260.07802341,2730.8192458,769
08081,8081,13283,0,8,33,106,106,60.227358277,188.21049462,549.57464428,798.01249718,13283
08083,8083,26183,0,69,121,301,301,263.52977123,198.60214643,687.46896841,1149.6008861,26183
08085,8085,42758,0,205,340,578,578,479.44244352,315.73038963,556.62098321,1351.7938164,42758
08087,8087,29068,0,646,704,1022,1022,2222.3751204,199.53213155,1093.9865144,3515.8937663,29068
08089,8089,18278,0,22,80,236,236,120.36327826,317.32136995,853.48506401,1291.1697122,18278
08091,8091,4952,0,8,15,59,59,161.55088853,141.35702746,888.52988691,1191.4378029,4952
08093,8093,18845,0,26,46,132,132,137.96763067,106.12894667,456.35447068,700.45104802,18845
08095,8095,4265,0,15,20,82,82,351.69988277,117.23329426,1453.6928488,1922.6260258,4265
08097,8097,17767,11,77,195,330,319,371.47520684,664.15264254,759.83565036,1795.4634997,17767
08099,8099,12172,0,20,74,272,272,164.31153467,443.64114361,1626.6841932,2234.6368715,12172
08101,8101,168424,1,377,808,3240,3239,223.24609319,255.90177172,1443.9747304,1923.1225954,168424
08103,8103,6324,0,2,20,43,43,31.625553447,284.62998102,363.69386464,679.94939911,6324
08105,8105,11267,0,64,94,149,149,568.03053164,266.26431171,488.15123813,1322.4460815,11267
08107,8107,25638,1,64,131,274,273,245.72899602,261.33083704,557.76581637,1064.8256494,25638
08109,8109,6824,0,99,108,166,166,1450.7620164,131.88745604,849.94138335,2432.5908558,6824
08111,8111,728,0,3,4,15,15,412.08791209,137.36263736,1510.989011,2060.4395604,728
08113,8113,8179,0,29,91,121,121,354.56657293,758.03888006,366.79300648,1479.3984595,8179
08115,8115,2248,0,0,11,61,61,0,489.32384342,2224.1992883,2713.5231317,2248
08117,8117,31011,2,257,351,934,932,822.28886524,303.11824836,1879.9780723,3005.3851859,31011
08119,8119,25388,0,40,152,322,322,157.55475028,441.15330077,669.60768867,1268.3157397,25388
08121,8121,4908,0,45,52,130,130,916.87041565,142.62428688,1589.2420538,2648.7367563,4908
08123,8123,324492,2,2716,3930,7783,7781,836.38425601,374.12324495,1187.3944504,2397.9019514,324492
08125,8125,10019,0,50,64,257,257,499.05180158,139.73450444,1926.3399541,2565.1262601,10019
09001,9001,943332,15,16306,18160,25048,25033,1726.9635717,196.53738026,730.1777105,2653.6786624,943332
09003,9003,891720,1,11218,12871,18739,18738,1257.9060692,185.37208989,658.0540977,2101.3322568,891720
09005,9005,180333,3,1442,1632,2404,2401,797.96820327,105.36063837,428.09690961,1331.4257512,180333
09007,9007,162436,0,1229,1414,2092,2092,756.60567854,113.89100938,417.39515871,1287.8918466,162436
09009,9009,854757,4,12034,13316,18048,18044,1407.4175467,149.98414754,553.60763351,2111.0093278,854757
09011,9011,265206,0,1236,1477,3955,3955,466.05280424,90.872755518,934.36800072,1491.2935605,265206
09013,9013,150721,0,888,1056,1825,1825,589.1680655,111.46422861,510.2142369,1210.846531,150721
09015,9015,116782,0,465,755,1528,1528,398.17780137,248.32594064,661.91707626,1308.4208183,116782
10001,10001,180786,0,1557,2463,3613,3613,861.23925525,501.14500017,636.1112033,1998.4954587,180786
10003,10003,558753,6,4287,7450,13394,13388,766.17038298,566.08197182,1063.7974203,2396.0497751,558753
10005,10005,234225,0,4406,6167,8213,8213,1881.0972356,751.84117835,873.51905219,3506.4574661,234225
11001,11001,705749,0,9767,13118,17438,17438,1383.9197788,474.81470041,612.11563885,2470.8501181,705749
12001,12001,269043,1,541,4483,10760,10759,200.71141044,1465.1932962,2333.0843025,3998.9890092,269043
12003,12003,29210,0,30,1059,1811,1811,102.70455324,3522.766176,2574.4608011,6199.9315303,29210
12005,12005,174705,0,145,4720,6905,6905,82.997052174,2618.7000944,1250.6797172,3952.3768639,174705
12007,12007,28201,0,52,554,1243,1243,184.39062445,1780.0787206,2443.1757739,4407.645119,28201
12009,12009,601942,0,545,6392,11888,11888,90.540284612,971.35604427,913.0447784,1974.9411073,601942
12011,12011,1952778,20,8928,65369,87456,87436,456.1706451,2890.292701,1131.0553478,4477.5186939,1952778
12013,12013,14105,0,66,488,733,733,467.9191776,2991.8468628,1736.9727047,5196.7387451,14105
12015,12015,188910,1,532,2340,3773,3772,281.08623154,957.069504,758.56227833,1996.7180139,188910
12017,12017,149657,0,143,1708,3328,3328,95.551828515,1045.7245568,1082.4752601,2223.7516454,149657
12019,12019,219252,1,435,3389,6255,6254,197.9457428,1347.3081203,1307.1716564,2852.4255195,219252
12021,12021,384902,3,2526,10734,14742,14739,655.49152771,2132.4908678,1041.3040202,3829.2864158,384902
12023,12023,71686,0,182,2985,4311,4311,253.88499847,3910.1079709,1849.7335602,6013.7265296,71686
12027,12027,38001,0,361,1398,1690,1690,949.97500066,2728.8755559,768.40083156,4447.2513881,38001
12029,12029,16826,0,60,572,912,912,356.59099013,3042.9097825,2020.6822774,5420.18305,16826
12031,12031,957755,1,1990,24300,35806,35805,207.67315232,2329.4057457,1201.3510762,3738.4299743,957755
12033,12033,318316,0,985,10122,13730,13730,309.44093291,2870.4180751,1133.4648588,4313.3238668,318316
12035,12035,115081,0,207,1127,2193,2193,179.87330663,799.43691834,926.30408147,1905.6143064,115081
12037,12037,12125,0,2,449,785,785,16.494845361,3686.5979381,2771.1340206,6474.2268041,12125
12039,12039,45660,0,304,1999,3073,3073,665.79062637,3712.2207622,2352.1681997,6730.1795883,45660
12041,12041,18582,0,26,398,615,615,139.92035303,2001.9373587,1167.7967926,3309.6545044,18582
12043,12043,13811,0,114,419,613,613,825.42900586,2208.384621,1404.677431,4438.4910579,13811
12045,12045,13639,0,8,720,958,958,58.655326637,5220.3240707,1744.9959674,7023.9753648,13639
12047,12047,14428,0,271,629,912,912,1878.2922096,2481.2863876,1961.4638203,6321.0424175,14428
12049,12049,26937,0,196,1006,1627,1627,727.62371459,3007.0163715,2305.3792182,6040.0193043,26937
12051,12051,42022,0,638,1852,2255,2255,1518.252344,2888.9629242,959.02146495,5366.2367331,42022
12053,12053,193920,0,140,2160,3817,3817,72.194719472,1041.6666667,854.47607261,1968.3374587,193920
12055,12055,106221,0,171,1548,2732,2732,160.98511594,1296.3538283,1114.657177,2571.9961213,106221
12057,12057,1471968,2,3613,33694,48925,48923,245.317833,2043.5906215,1034.7371682,3323.6456227,1471968
12059,12059,19617,0,31,524,936,936,158.02620176,2513.12637,2100.2191976,4771.3717694,19617
12061,12061,159923,0,205,2618,3956,3956,128.18668984,1508.8511346,836.65263908,2473.6904635,159923
12063,12063,46414,0,319,2007,3167,3167,687.29262722,3636.833714,2499.2459172,6823.3722584,46414
12065,12065,14246,0,32,462,682,682,224.62445599,3018.3911273,1544.2931349,4787.3087182,14246
12067,12067,8422,0,13,777,1279,1279,154.35763477,9071.4794586,5960.5794348,15186.416528,8422
12069,12069,367118,0,464,5489,8785,8785,126.38988009,1368.7697144,897.80397583,2392.9635703,367118
12071,12071,770577,4,2836,17178,23834,23830,367.51680883,1861.2027091,863.76831906,3092.487837,770577
12073,12073,293582,0,469,5290,12483,12483,159.75093841,1642.1306483,2450.0820895,4251.9636762,293582
12075,12075,41503,0,100,736,1161,1161,240.94643761,1532.4193432,1024.0223598,2797.3881406,41503
12077,12077,8354,0,219,410,540,540,2621.4986833,2286.3299018,1556.1407709,6463.969356,8354
12079,12079,18493,0,79,748,1085,1085,427.18866598,3617.5850322,1822.3111448,5867.0848429,18493
12081,12081,403253,4,1377,9662,13699,13695,340.48103796,2054.5414417,1001.1084852,3396.1309649,403253
12083,12083,365579,0,311,7030,10998,10998,85.070531951,1837.9064443,1085.4015138,3008.37849,365579
12085,12085,161000,0,1170,3907,5437,5437,726.70807453,1700,950.31055901,3377.0186335,161000
12086,12086,2716940,8,21917,142662,187757,187749,806.38512444,4444.1540851,1659.7716549,6910.3108644,2716940
12087,12087,74228,0,129,1603,2366,2366,173.78886673,1985.7735625,1027.9139947,3187.476424,74228
12089,12089,88625,1,92,1296,2514,2513,102.67983075,1358.5331453,1374.3300423,2835.5430183,88625
12091,12091,210738,1,332,3653,6590,6589,157.06706906,1575.8904422,1393.6736611,3126.6311724,210738
12093,12093,42168,0,183,1093,1763,1763,433.97837223,2158.0345286,1588.882565,4180.8954658,42168
12095,12095,1393452,1,3130,32861,46986,46985,224.55025361,2133.6221126,1013.6696492,3371.8420154,1393452
12097,12097,375751,1,838,10146,14474,14473,222.75389819,2477.1723828,1151.8266086,3851.7528895,375751
12099,12099,1496770,5,8833,38575,53151,53146,589.8033766,1987.0788431,973.83031461,3550.7125343,1496770
12101,12101,553947,1,521,7348,11147,11146,93.871796399,1232.4283731,685.80568177,2012.1058513,553947
12103,12103,974996,2,2235,18466,26339,26337,229.02658062,1664.7247784,807.49049227,2701.2418512,974996
12105,12105,724777,0,1466,15108,23405,23405,202.26911174,1882.2341217,1144.7659073,3229.2691407,724777
12107,12107,74521,0,190,1576,2416,2416,254.96168865,1859.8784235,1127.1990446,3242.0391567,74521
12109,12109,264672,0,307,3883,6720,6720,115.99262483,1351.1062749,1071.8927578,2538.9916576,264672
12111,12111,328297,0,883,6125,9213,9213,268.96377366,1596.7249168,940.61170221,2806.3003926,328297
12113,12113,184313,1,291,4125,6048,6047,157.34104485,2080.157124,1043.333894,3280.8320628,184313
12115,12115,433742,1,767,6604,9966,9965,176.60268086,1345.7308723,775.11516063,2297.4487138,433742
12117,12117,471826,1,759,7370,10512,10511,160.65244391,1401.1521196,665.92345483,2227.7280184,471826
12119,12119,132420,0,266,1436,2967,2967,200.8760006,883.55233348,1156.1697629,2240.598097,132420
12121,12121,44417,0,196,2203,3028,3028,441.27248576,4518.5401986,1857.3969426,6817.2096269,44417
12123,12123,21569,0,54,1069,1501,1501,250.35931198,4705.8278084,2002.8744958,6959.0616162,21569
12125,12125,15237,0,38,459,1151,1151,249.39292512,2763.0110914,4541.5764258,7553.9804423,15237
12127,12127,553284,4,928,8308,13089,13085,167.00284122,1333.8538617,864.11318599,2364.9698889,553284
12129,12129,33739,0,35,753,1345,1345,103.73751445,2128.1010107,1754.6459587,3986.4844838,33739
12131,12131,74071,0,148,1466,2553,2553,199.80829204,1779.373844,1467.5109017,3446.6930378,74071
12133,12133,25473,0,92,910,1257,1257,361.16672555,3211.2432772,1362.2266714,4934.6366741,25473
13001,13001,18386,0,205,765,1179,1179,1114.9787882,3045.7957141,2251.7132601,6412.4877624,18386
13003,13003,8165,0,75,339,488,488,918.5548071,3233.312921,1824.8622168,5976.7299449,8165
13005,13005,11164,0,176,462,638,638,1576.4958796,2561.8058044,1576.4958796,5714.7975636,11164
13007,13007,3038,0,37,70,92,92,1217.9065174,1086.240948,724.16063199,3028.3080974,3038
13009,13009,44890,0,426,1130,2339,2339,948.98641123,1568.2780129,2693.2501671,5210.5145912,44890
13011,13011,19234,0,108,290,576,576,561.50566705,946.24103151,1486.9501924,2994.6968909,19234
13013,13013,83240,0,382,1391,2683,2683,458.91398366,1212.1576165,1552.138395,3223.2099952,83240
13015,13015,107738,7,543,1999,3717,3710,497.50320221,1351.426609,1594.6091444,3443.5389556,107738
13017,13017,16700,0,104,509,887,887,622.75449102,2425.1497006,2263.4730539,5311.3772455,16700
13019,13019,19397,0,68,329,503,503,350.56967572,1345.5689024,897.04593494,2593.1845131,19397
13021,13021,153159,0,532,3951,6719,6719,347.35144523,2232.3206602,1807.2721812,4386.9442867,153159
13023,13023,12873,0,54,264,514,514,419.48263808,1631.3213703,1942.0492504,3992.8532588,12873
13025,13025,19109,0,68,269,473,473,355.85326286,1051.8603799,1067.5597886,2475.2734314,19109
13027,13027,15457,0,96,421,553,553,621.07782882,2102.607233,853.98201462,3577.6670764,15457
13029,13029,39627,0,86,717,1309,1309,217.02374644,1592.3486512,1493.9309057,3303.3033033,39627
13031,13031,79608,0,96,1365,3129,3129,120.59089539,1594.0608984,2215.8577027,3930.5094965,79608
13033,13033,22383,0,125,518,904,904,558.45954519,1755.7968101,1724.5230755,4038.7794308,22383
13035,13035,24936,0,245,502,751,751,982.51523901,1030.6384344,998.55630414,3011.7099775,24936
13037,13037,6189,0,146,211,277,277,2359.024075,1050.2504443,1066.4081435,4475.6826628,6189
13039,13039,54666,0,73,831,1467,1467,133.53821388,1386.6022756,1163.4288223,2683.5693118,54666
13043,13043,10803,0,17,277,550,550,157.36369527,2406.7388688,2527.0758123,5091.1783764,10803
13045,13045,119992,0,614,1997,3442,3442,511.70078005,1152.5768385,1204.2469498,2868.5245683,119992
13047,13047,67580,0,228,699,1504,1504,337.37792246,696.95176088,1191.1808227,2225.5105061,67580
13049,13049,13392,1,38,451,650,649,276.28434886,3083.9307049,1485.9617682,4846.176822,13392
13051,13051,289430,0,616,6146,9548,9548,212.8321183,1910.6519711,1175.4137443,3298.8978337,289430
13053,13053,10907,0,251,794,1804,1804,2301.2744109,4978.4542037,9260.1081874,16539.836802,10907
13055,13055,24789,0,34,349,979,979,137.15761023,1270.7249183,2541.4498366,3949.3323652,24789
13057,13057,258773,5,1029,3861,7386,7381,395.71361773,1094.395474,1362.1977563,2852.3068481,258773
13059,13059,128331,0,342,2209,5877,5877,266.49835192,1454.8316463,2858.2337861,4579.5637843,128331
13061,13061,2834,0,52,100,124,124,1834.8623853,1693.7191249,846.85956246,4375.4410727,2834
13063,13063,292256,0,1431,5380,8485,8485,489.63922041,1351.2126355,1062.4247235,2903.2765794,292256
13065,13065,6618,0,80,212,461,461,1208.8244183,1994.5602901,3762.4660018,6965.8507102,6618
13067,13067,760141,15,3581,14690,22430,22415,469.12349156,1461.4393908,1018.2321438,2948.7950262,760141
13069,13069,43273,0,344,1566,2308,2308,794.95297299,2823.9317819,1714.6950755,5333.5798304,43273
13071,13071,45600,0,662,1593,2142,2142,1451.754386,2041.6666667,1203.9473684,4697.3684211,45600
13073,13073,156714,0,300,2511,4517,4517,191.43152494,1410.8503388,1280.0387968,2882.3206606,156714
13075,13075,17270,0,72,462,616,616,416.90793283,2258.2513028,891.71974522,3566.8789809,17270
13077,13077,148509,2,511,1688,3030,3028,342.74017063,792.54455959,903.6489371,2038.9336673,148509
13079,13079,12404,0,32,112,197,197,257.98129636,644.95324089,685.26281845,1588.1973557,12404
13081,13081,22372,0,242,405,666,666,1081.7092795,728.58930806,1166.6368675,2976.935455,22372
13083,13083,16116,0,48,147,377,377,297.84065525,614.29635145,1427.1531397,2339.2901464,16116
13085,13085,26108,0,118,458,927,927,451.96874521,1302.2828252,1796.38425,3550.6358204,26108
13087,13087,26404,0,224,845,1315,1315,848.35630965,2351.9163763,1780.0333283,4980.3060142,26404
13089,13089,759297,8,4311,14746,21744,21736,566.70841581,1374.297541,921.64199253,2862.6479494,759297
13091,13091,20605,0,54,246,638,638,262.07231255,931.81266683,1902.4508614,3096.3358408,20605
13093,13093,13390,0,196,262,380,380,1463.7789395,492.9051531,881.25466766,2837.9387603,13390
13095,13095,87956,7,1837,2786,3320,3313,2080.5857474,1078.9485652,607.12174269,3766.6560553,87956
13097,13097,146343,0,655,2838,4215,4215,447.57863376,1491.7010038,940.94012013,2880.2197577,146343
13099,13099,10190,0,255,377,559,559,2502.4533857,1197.252208,1786.0647694,5485.7703631,10190
13101,13101,4006,0,160,226,246,246,3994.0089865,1647.5287069,499.25112332,6140.7888168,4006
13103,13103,64296,0,86,793,1864,1864,133.75637676,1099.6018415,1665.7334826,2899.0917009,64296
13105,13105,19194,0,85,381,771,771,442.84672293,1542.1485881,2031.8849641,4016.8802751,19194
13107,13107,22646,0,42,566,1218,1218,185.46321646,2313.8744149,2879.095646,5378.4332774,22646
13109,13109,10654,0,7,304,490,490,65.703022339,2787.6853764,1745.823165,4599.2115637,10654
13111,13111,26188,0,67,362,838,838,255.84237055,1126.470139,1817.6263938,3199.9389033,26188
13113,13113,114421,4,261,1243,2203,2199,224.60911896,858.23406543,839.00682567,1921.8500101,114421
13115,13115,98498,3,367,1751,4135,4132,369.55065077,1405.1046722,2420.3537128,4195.0090357,98498
13117,13117,244252,0,595,2507,4920,4920,243.60087123,782.79809377,987.91412148,2014.3130865,244252
13119,13119,23349,0,138,443,965,965,591.03173583,1306.265793,2235.6417834,4132.9393122,23349
13121,13121,1063937,13,5106,21601,31843,31830,478.69375724,1550.3737533,962.65098403,2991.7184946,1063937
13123,13123,31369,0,168,665,1064,1064,535.56058529,1584.3667315,1271.9563901,3391.8837068,31369
13125,13125,2971,0,1,26,52,52,33.658700774,841.46751935,875.12622013,1750.2524403,2971
13127,13127,85292,0,189,2698,3800,3800,221.59170848,2941.6592412,1292.032078,4455.2830277,85292
13129,13129,57963,2,253,1310,2467,2465,433.03486707,1823.5771095,1996.100961,4252.7129376,57963
13131,13131,24633,0,137,543,872,872,556.16449478,1648.1955101,1335.6067065,3539.9667113,24633
13133,13133,18324,0,86,348,588,588,469.32984065,1429.8188169,1309.7576948,3208.9063523,18324
13135,13135,936250,2,5172,21175,31348,31346,552.20293725,1709.2656876,1086.5687583,3348.0373832,936250
13137,13137,45328,0,593,1188,1910,1910,1308.2421461,1312.6544299,1592.8344511,4213.7310272,45328
13139,13139,204441,0,2747,6420,10871,10871,1343.6639422,1796.6063559,2177.1562456,5317.4265436,204441
13141,13141,8457,0,202,336,419,419,2388.5538607,1584.4862244,981.43549722,4954.4755824,8457
13143,13143,29792,0,57,241,674,674,191.32653061,617.61546724,1453.4103115,2262.3523093,29792
13145,13145,35236,0,201,676,858,858,570.43932342,1348.0531275,516.51719832,2435.0096492,35236
13147,13147,26205,0,43,336,602,602,164.09082236,1118.1072314,1015.0734593,2297.2715131,26205
13149,13149,11923,0,43,151,243,243,360.64748805,905.81229556,771.61788141,2038.077665,11923
13151,13151,234561,1,841,3588,6425,6424,358.1157993,1171.1239294,1209.4934793,2738.733208,234561
13153,13153,157863,0,431,2133,3754,3754,273.021544,1078.1500415,1026.8397281,2378.0113136,157863
13155,13155,9416,0,38,178,361,361,403.56839422,1486.8309261,1943.5004248,3833.8997451,9416
13157,13157,72977,0,260,1148,2484,2484,356.2766351,1216.8217384,1830.7137865,3403.81216,72977
13159,13159,14219,0,56,175,249,249,393.8392292,836.90836205,520.43041001,1751.1780013,14219
13161,13161,15115,0,54,505,812,812,357.26099901,2983.7909362,2031.0949388,5372.146874,15115
13163,13163,15362,0,54,545,857,857,351.51672959,3196.1984117,2030.9855488,5578.70069,15362
13165,13165,8676,0,45,258,475,475,518.67219917,2455.0484094,2501.1526049,5474.8732135,8676
13167,13167,9643,0,77,256,440,440,798.50668879,1856.268796,1908.1198797,4562.8953645,9643
13169,13169,28735,0,51,331,657,657,177.48390465,974.42143727,1134.5049591,2286.410301,28735
13171,13171,19077,0,79,288,435,435,414.11123342,1095.5600985,770.56140903,2280.232741,19077
13173,13173,10423,0,98,227,320,320,940.22834117,1237.6475103,892.25750744,3070.1333589,10423
13175,13175,47546,0,117,1086,2040,2040,246.07748286,2038.0263324,2006.4779372,4290.5817524,47546
